contig	length_kb	n_frags	cumul_length
sctg_1205	3745	1	824
sctg_1206	3720	2	825
sctg_1208	3662	2	827
sctg_121	515706	14	829
sctg_1211	3621	2	843
sctg_1212	3615	1	845
sctg_1214	3603	1	846
sctg_1215	3578	1	847
sctg_122	487711	14	848
sctg_1226	3460	1	862
sctg_123	494152	15	863
sctg_1230	4305	1	878
sctg_1232	3412	2	879
sctg_1233	3410	1	881
sctg_1234	3398	1	882
sctg_1237	3373	2	883
sctg_124	476472	14	885
sctg_1242	3339	1	899
sctg_1243	5827	1	900
sctg_1246	3295	1	901
sctg_1247	6164	1	902
sctg_1249	3272	2	903
sctg_125	479714	15	905
sctg_1250	3263	2	920
sctg_1251	4029	2	922
sctg_1252	3250	2	924
sctg_1253	3243	1	926
sctg_1254	3240	1	927
sctg_1256	3228	2	928
sctg_1257	3226	1	930
sctg_126	483671	14	931
sctg_1262	3198	1	945
sctg_1263	3181	1	946
sctg_1269	7171	2	947
sctg_127	478815	15	949
sctg_1270	3148	2	964
sctg_1273	3117	2	966
sctg_1274	3109	2	968
sctg_1276	5519	1	970
sctg_1277	3093	2	971
sctg_1278	3087	1	973
sctg_1279	3085	1	974
sctg_128	478782	14	975
sctg_1280	3084	2	989
sctg_1283	3076	2	991
sctg_1285	3067	1	993
sctg_1286	3060	2	994
sctg_1288	3047	1	996
sctg_1289	3042	1	997
sctg_129	473873	14	998
sctg_1292	3023	2	1012
sctg_1295	3005	2	1014
sctg_1296	2976	2	1016
sctg_1297	3000	1	1018
sctg_1298	2974	2	1019
sctg_1299	2995	2	1021
sctg_13	1198315	36	1023
sctg_130	461857	15	1059
sctg_1303	2964	2	1074
sctg_1304	2958	1	1076
sctg_1305	2958	1	1077
sctg_1307	2954	1	1078
sctg_1308	2952	2	1079
sctg_1309	2950	2	1081
sctg_131	469652	13	1083
sctg_1310	2945	1	1096
sctg_1311	2939	1	1097
sctg_1318	2911	2	1098
sctg_132	456593	15	1100
sctg_1323	2882	2	1115
sctg_1326	2876	2	1117
sctg_133	463476	14	1119
sctg_1330	2861	1	1133
sctg_1332	2844	2	1134
sctg_1334	2845	2	1136
sctg_1335	6167	1	1138
sctg_1336	2835	2	1139
sctg_1337	2834	2	1141
sctg_1338	2821	2	1143
sctg_1339	2820	2	1145
sctg_134	451763	15	1147
sctg_1343	2743	2	1162
sctg_1345	2805	2	1164
sctg_1346	2800	2	1166
sctg_1347	2799	2	1168
sctg_1349	2788	1	1170
sctg_135	450597	14	1171
sctg_1351	2779	2	1185
sctg_1356	2768	1	1187
sctg_1359	2749	2	1188
sctg_136	452496	14	1190
sctg_1360	2747	1	1204
sctg_1361	2747	1	1205
sctg_1362	2719	2	1206
sctg_1363	2742	1	1208
sctg_1364	2738	2	1209
sctg_1366	2736	1	1211
sctg_1367	2733	2	1212
sctg_1368	2722	2	1214
sctg_137	453703	13	1216
sctg_1370	2712	1	1229
sctg_1372	2705	1	1230
sctg_1376	2690	1	1231
sctg_1379	2686	2	1232
sctg_138	439392	13	1234
sctg_1380	2684	2	1247
sctg_1383	2678	1	1249
sctg_1384	2677	1	1250
sctg_1387	2673	1	1251
sctg_1389	2667	2	1252
sctg_139	445129	13	1254
sctg_1390	2666	2	1267
sctg_1394	2654	1	1269
sctg_1395	2652	2	1270
sctg_1396	2650	2	1272
sctg_1397	2648	2	1274
sctg_1398	2644	1	1276
sctg_1399	2642	1	1277
sctg_14	1172230	36	1278
sctg_140	440654	15	1314
sctg_1401	2640	1	1329
sctg_1402	2639	1	1330
sctg_1404	2601	1	1331
sctg_1407	2589	1	1332
sctg_1409	2622	1	1333
sctg_141	435803	14	1334
sctg_1410	2621	1	1348
sctg_1414	2615	1	1349
sctg_1416	2613	2	1350
sctg_1417	2606	2	1352
sctg_1419	2589	1	1354
sctg_142	439664	13	1355
sctg_1420	2588	1	1368
sctg_1421	2587	2	1369
sctg_1422	2584	2	1371
sctg_1423	2536	1	1373
sctg_1424	2580	1	1374
sctg_1425	2512	2	1375
sctg_1428	2569	1	1377
sctg_143	432829	14	1378
sctg_1430	2566	2	1392
sctg_1436	2543	2	1394
sctg_1438	2487	2	1396
sctg_1439	2538	2	1398
sctg_144	431193	13	1400
sctg_1441	2540	1	1413
sctg_1443	2532	1	1414
sctg_1446	2530	2	1415
sctg_1447	2530	2	1417
sctg_1448	2529	2	1419
sctg_145	436202	12	1421
sctg_1450	2524	1	1433
sctg_1452	2521	2	1434
sctg_1455	2511	1	1436
sctg_1456	2511	2	1437
sctg_1459	2500	1	1439
sctg_146	434360	14	1440
sctg_1460	2498	2	1454
sctg_1461	2498	2	1456
sctg_1462	2497	2	1458
sctg_1463	2497	2	1460
sctg_1464	2493	1	1462
sctg_1467	2486	1	1463
sctg_1468	2486	2	1464
sctg_147	421466	13	1466
sctg_1472	2473	2	1479
sctg_1473	2473	2	1481
sctg_1474	2472	1	1483
sctg_1475	2464	1	1484
sctg_1476	2459	2	1485
sctg_1477	2462	1	1487
sctg_1478	2458	1	1488
sctg_148	424104	13	1489
sctg_1480	2416	2	1502
sctg_1482	2422	2	1504
sctg_1484	2409	1	1506
sctg_1485	2455	2	1507
sctg_1487	2451	1	1509
sctg_149	416312	13	1510
sctg_1490	2446	1	1523
sctg_1491	2443	2	1524
sctg_1492	2442	2	1526
sctg_1493	2440	1	1528
sctg_1494	2403	1	1529
sctg_1495	2436	2	1530
sctg_1496	2403	1	1532
sctg_1497	2403	1	1533
sctg_15	1139494	33	1534
sctg_150	422720	13	1567
sctg_1502	2427	1	1580
sctg_1505	2423	1	1581
sctg_1506	2421	1	1582
sctg_1509	2418	1	1583
sctg_151	413142	12	1584
sctg_1511	2413	1	1596
sctg_1515	2407	2	1597
sctg_1516	2406	2	1599
sctg_1517	2402	1	1601
sctg_1518	2401	2	1602
sctg_1519	2400	1	1604
sctg_152	420878	12	1605
sctg_1520	2399	2	1617
sctg_1522	2395	2	1619
sctg_1525	2386	1	1621
sctg_1529	2376	1	1622
sctg_153	404940	13	1623
sctg_1530	2376	2	1636
sctg_1532	2369	1	1638
sctg_1533	2368	1	1639
sctg_1535	2366	2	1640
sctg_1536	2366	1	1642
sctg_1537	2366	2	1643
sctg_1539	2358	1	1645
sctg_154	418983	13	1646
sctg_1541	2324	1	1659
sctg_1542	2354	1	1660
sctg_1543	2353	1	1661
sctg_1544	2350	2	1662
sctg_1545	2347	2	1664
sctg_1547	2346	1	1666
sctg_1548	2344	1	1667
sctg_1549	2344	2	1668
sctg_155	409479	13	1670
sctg_1552	2315	1	1683
sctg_1553	2336	2	1684
sctg_1554	2335	2	1686
sctg_1555	2333	2	1688
sctg_1558	2330	1	1690
sctg_1559	2328	1	1691
sctg_156	405149	13	1692
sctg_1560	2321	2	1705
sctg_1561	2328	1	1707
sctg_1563	2246	2	1708
sctg_1565	2325	2	1710
sctg_1566	2323	1	1712
sctg_1567	2321	2	1713
sctg_1568	2320	1	1715
sctg_1569	2318	2	1716
sctg_157	411445	13	1718
sctg_1570	2317	1	1731
sctg_1571	2313	2	1732
sctg_1572	2313	2	1734
sctg_1573	2311	1	1736
sctg_1576	2307	2	1737
sctg_1577	2302	1	1739
sctg_1578	2306	1	1740
sctg_1579	2305	1	1741
sctg_158	408399	12	1742
sctg_1581	2303	1	1754
sctg_1582	2301	1	1755
sctg_1586	2296	1	1756
sctg_1587	2294	1	1757
sctg_1588	2292	1	1758
sctg_1589	2289	1	1759
sctg_159	398523	12	1760
sctg_1590	2289	2	1772
sctg_1591	2287	1	1774
sctg_1592	2286	2	1775
sctg_1593	2286	1	1777
sctg_1594	2281	2	1778
sctg_1595	2273	2	1780
sctg_16	1133248	35	1782
sctg_160	394780	13	1817
sctg_1600	2274	1	1830
sctg_1604	2270	2	1831
sctg_1605	2267	2	1833
sctg_1606	2251	1	1835
sctg_1607	2260	1	1836
sctg_1609	2256	1	1837
sctg_161	400297	12	1838
sctg_1611	2255	2	1850
sctg_1612	2253	1	1852
sctg_1613	2252	1	1853
sctg_1615	2250	2	1854
sctg_1618	2244	2	1856
sctg_1619	2244	2	1858
sctg_162	401382	12	1860
sctg_1621	2241	2	1872
sctg_1622	2240	1	1874
sctg_1624	2239	2	1875
sctg_1626	2237	2	1877
sctg_1629	2232	1	1879
sctg_163	402252	12	1880
sctg_1630	2228	1	1892
sctg_1632	2226	2	1893
sctg_1633	2226	2	1895
sctg_1634	2226	2	1897
sctg_1635	2225	1	1899
sctg_1636	2175	2	1900
sctg_1638	2220	2	1902
sctg_164	400887	12	1904
sctg_1640	2219	2	1916
sctg_1642	2217	2	1918
sctg_1643	2217	1	1920
sctg_1644	2217	1	1921
sctg_1647	2214	2	1922
sctg_1648	2212	2	1924
sctg_1649	2211	1	1926
sctg_165	399073	12	1927
sctg_1650	2210	2	1939
sctg_1651	2209	1	1941
sctg_1653	2175	2	1942
sctg_1654	2207	1	1944
sctg_1655	2205	1	1945
sctg_1656	2204	2	1946
sctg_166	407896	11	1948
sctg_1661	2193	2	1959
sctg_1662	2191	2	1961
sctg_1663	2172	2	1963
sctg_1664	2191	2	1965
sctg_1665	2190	1	1967
sctg_1667	2189	2	1968
sctg_1669	2185	2	1970
sctg_167	412829	12	1972
sctg_1674	2178	2	1984
sctg_1675	2178	1	1986
sctg_1677	2175	2	1987
sctg_1678	2175	1	1989
sctg_1679	2175	2	1990
sctg_168	392037	13	1992
sctg_1680	2174	2	2005
sctg_1681	2173	1	2007
sctg_1682	2135	1	2008
sctg_1684	2163	2	2009
sctg_1685	2169	1	2011
sctg_1687	2164	1	2012
sctg_1689	2163	2	2013
sctg_169	393698	12	2015
sctg_1690	2162	2	2027
sctg_1695	2159	2	2029
sctg_1697	2154	1	2031
sctg_1698	2154	1	2032
sctg_17	1123385	34	2033
sctg_170	380651	11	2067
sctg_1700	2153	1	2078
sctg_1701	2153	2	2079
sctg_1702	2152	1	2081
sctg_1704	2149	1	2082
sctg_1705	2147	2	2083
sctg_1707	2146	1	2085
sctg_1708	2135	2	2086
sctg_1709	2145	2	2088
sctg_171	378343	12	2090
sctg_1710	2145	2	2102
sctg_1712	2144	1	2104
sctg_1715	2143	2	2105
sctg_1717	2141	2	2107
sctg_1718	2141	2	2109
sctg_172	376979	12	2111
sctg_1720	2140	1	2123
sctg_1724	2134	2	2124
sctg_1726	2132	2	2126
sctg_1727	2130	1	2128
sctg_1729	2128	2	2129
sctg_173	380134	12	2131
sctg_1731	2128	2	2143
sctg_1732	2117	2	2145
sctg_1733	2127	1	2147
sctg_1734	2127	1	2148
sctg_1735	2127	2	2149
sctg_1737	2125	2	2151
sctg_1738	2125	2	2153
sctg_174	375833	11	2155
sctg_1740	2120	1	2166
sctg_1741	2119	1	2167
sctg_1742	2119	2	2168
sctg_1743	2116	1	2170
sctg_1744	2115	2	2171
sctg_1745	2115	2	2173
sctg_1746	2115	1	2175
sctg_1747	2111	1	2176
sctg_1748	2114	1	2177
sctg_1749	2114	2	2178
sctg_175	373580	12	2180
sctg_1750	2114	2	2192
sctg_1751	2113	2	2194
sctg_1752	2112	2	2196
sctg_1753	2112	1	2198
sctg_1755	2109	2	2199
sctg_1756	2109	2	2201
sctg_176	377841	11	2203
sctg_1760	2107	2	2214
sctg_1762	2105	1	2216
sctg_1763	2105	1	2217
sctg_1764	2105	1	2218
sctg_1765	2104	1	2219
sctg_1766	2104	2	2220
sctg_1767	2103	2	2222
sctg_177	372647	12	2224
sctg_1773	2095	2	2236
sctg_1776	2092	2	2238
sctg_1777	2092	2	2240
sctg_1779	2086	1	2242
sctg_178	369726	12	2243
sctg_1782	2085	2	2255
sctg_1783	2082	1	2257
sctg_1784	2082	2	2258
sctg_1785	2081	2	2260
sctg_1786	2081	2	2262
sctg_1788	2078	2	2264
sctg_1789	2077	1	2266
sctg_179	375655	12	2267
sctg_1791	2077	1	2279
sctg_1792	2077	1	2280
sctg_1793	2077	2	2281
sctg_1794	2074	1	2283
sctg_1795	2073	2	2284
sctg_1798	2072	2	2286
sctg_1799	2070	1	2288
sctg_18	1118169	33	2289
sctg_180	376675	11	2322
sctg_1801	2069	2	2333
sctg_1802	1982	2	2335
sctg_1804	2068	2	2337
sctg_1805	2068	2	2339
sctg_1807	2065	1	2341
sctg_1808	2065	2	2342
sctg_181	374232	10	2344
sctg_1811	2061	1	2354
sctg_1813	2060	2	2355
sctg_1814	2013	2	2357
sctg_1815	2060	1	2359
sctg_1816	2060	2	2360
sctg_1817	2058	2	2362
sctg_1819	2056	2	2364
sctg_182	370035	11	2366
sctg_1822	2000	1	2377
sctg_1825	2050	2	2378
sctg_1828	2049	2	2380
sctg_1829	2043	2	2382
sctg_183	354741	11	2384
sctg_1830	2048	2	2395
sctg_1833	2047	2	2397
sctg_1834	2046	2	2399
sctg_1836	2046	2	2401
sctg_1838	2045	2	2403
sctg_1839	2045	2	2405
sctg_184	359996	10	2407
sctg_1840	2043	1	2417
sctg_1841	2043	2	2418
sctg_1844	2038	1	2420
sctg_1845	2038	2	2421
sctg_1846	2038	2	2423
sctg_1847	2037	2	2425
sctg_1849	2037	2	2427
sctg_185	344804	10	2429
sctg_1852	1998	2	2439
sctg_1853	2035	2	2441
sctg_1855	2032	1	2443
sctg_1857	2023	2	2444
sctg_1859	1983	1	2446
sctg_186	353682	11	2447
sctg_1862	2027	2	2458
sctg_1863	2027	1	2460
sctg_1865	2026	1	2461
sctg_1866	2026	2	2462
sctg_1868	1977	1	2464
sctg_1869	2023	2	2465
sctg_187	344499	11	2467
sctg_1870	2023	1	2478
sctg_1872	2021	2	2479
sctg_1873	2021	2	2481
sctg_1875	2019	2	2483
sctg_1877	1989	2	2485
sctg_1878	2015	2	2487
sctg_188	350457	11	2489
sctg_1880	2015	2	2500
sctg_1882	2012	1	2502
sctg_1883	2012	1	2503
sctg_1884	2012	2	2504
sctg_1887	2006	2	2506
sctg_1888	2009	2	2508
sctg_1889	2008	2	2510
sctg_189	344306	10	2512
sctg_1892	1990	2	2522
sctg_1893	2006	2	2524
sctg_1894	2006	2	2526
sctg_1895	2006	2	2528
sctg_1896	2004	2	2530
sctg_1897	2004	2	2532
sctg_1898	2004	1	2534
sctg_1899	2002	2	2535
sctg_19	1100642	34	2537
sctg_190	339332	10	2571
sctg_191	333838	10	2581
sctg_192	347550	10	2591
sctg_193	329506	10	2601
sctg_194	318036	10	2611
sctg_195	318013	10	2621
sctg_196	324936	10	2631
sctg_197	321740	9	2641
sctg_198	317353	9	2650
sctg_199	313144	10	2659
sctg_2	1894020	58	2669
sctg_20	1086620	32	2727
sctg_200	306974	10	2759
sctg_201	315962	9	2769
sctg_202	313492	9	2778
sctg_203	309679	9	2787
sctg_204	311697	8	2796
sctg_205	299241	10	2804
sctg_206	296281	8	2814
sctg_207	293188	10	2822
sctg_208	290706	10	2832
sctg_209	288938	9	2842
sctg_21	1084609	32	2851
sctg_210	295138	9	2883
sctg_211	289290	8	2892
sctg_212	284288	8	2900
sctg_213	286842	10	2908
sctg_214	283720	9	2918
sctg_215	283174	9	2927
sctg_216	287285	9	2936
sctg_217	279888	8	2945
sctg_218	281218	9	2953
sctg_219	275317	9	2962
sctg_22	1043404	31	2971
sctg_220	296629	8	3002
sctg_221	271698	8	3010
sctg_222	274379	9	3018
sctg_223	271498	10	3027
sctg_224	271925	8	3037
sctg_225	266164	7	3045
sctg_226	270970	8	3052
sctg_227	267340	8	3060
sctg_228	263496	8	3068
sctg_229	278809	8	3076
sctg_23	1033721	30	3084
sctg_230	260002	8	3114
sctg_231	265202	8	3122
sctg_232	269053	8	3130
sctg_233	253850	8	3138
sctg_234	260094	7	3146
sctg_235	257773	8	3153
sctg_236	257852	8	3161
sctg_237	253843	9	3169
sctg_238	254736	8	3178
sctg_239	251360	8	3186
sctg_24	1030715	30	3194
sctg_240	250983	8	3224
sctg_241	246932	8	3232
sctg_242	264910	8	3240
sctg_243	254885	8	3248
sctg_244	255063	7	3256
sctg_245	246901	7	3263
sctg_246	243722	8	3270
sctg_247	244737	7	3278
sctg_248	245048	7	3285
sctg_249	238189	7	3292
sctg_25	1018262	31	3299
sctg_250	252255	8	3330
sctg_251	237700	7	3338
sctg_252	239230	7	3345
sctg_253	238820	7	3352
sctg_254	246086	7	3359
sctg_255	236583	7	3366
sctg_256	237353	7	3373
sctg_257	236592	7	3380
sctg_258	233412	7	3387
sctg_259	230794	8	3394
sctg_26	1015445	29	3402
sctg_260	226858	7	3431
sctg_261	227613	8	3438
sctg_262	228969	7	3446
sctg_263	229230	8	3453
sctg_264	224290	7	3461
sctg_265	230204	7	3468
sctg_266	223137	7	3475
sctg_267	220567	6	3482
sctg_268	226056	7	3488
sctg_269	219649	7	3495
sctg_27	983517	30	3502
sctg_270	221125	7	3532
sctg_271	220629	7	3539
sctg_272	221799	7	3546
sctg_273	215636	7	3553
sctg_274	219812	7	3560
sctg_275	213446	7	3567
sctg_276	216022	7	3574
sctg_277	211243	6	3581
sctg_278	213452	7	3587
sctg_279	209511	7	3594
sctg_28	957396	29	3601
sctg_280	222349	6	3630
sctg_281	214151	7	3636
sctg_282	209721	6	3643
sctg_283	212758	6	3649
sctg_284	191240	6	3655
sctg_285	207741	6	3661
sctg_286	205588	6	3667
sctg_287	206680	7	3673
sctg_288	202158	6	3680
sctg_289	206437	7	3686
sctg_29	944381	30	3693
sctg_290	203236	6	3723
sctg_291	198910	7	3729
sctg_292	197458	6	3736
sctg_293	214083	6	3742
sctg_294	202284	6	3748
sctg_295	196872	6	3754
sctg_296	201648	7	3760
sctg_297	202386	6	3767
sctg_298	200421	7	3773
sctg_299	197968	6	3780
sctg_3	1695640	51	3786
sctg_30	954774	28	3837
sctg_300	204599	6	3865
sctg_301	199622	6	3871
sctg_302	197211	7	3877
sctg_303	202570	6	3884
sctg_304	201323	6	3890
sctg_305	195227	6	3896
sctg_306	194053	6	3902
sctg_307	191954	6	3908
sctg_308	193319	6	3914
sctg_309	191145	6	3920
sctg_31	955132	28	3926
sctg_310	192807	6	3954
sctg_311	196843	6	3960
sctg_312	193179	6	3966
sctg_313	193636	5	3972
sctg_314	196677	6	3977
sctg_315	193907	6	3983
sctg_316	189194	6	3989
sctg_317	186260	6	3995
sctg_318	185416	6	4001
sctg_319	189723	6	4007
sctg_32	952789	28	4013
sctg_320	191996	6	4041
sctg_321	201193	5	4047
sctg_322	183041	6	4052
sctg_323	187855	6	4058
sctg_324	186812	7	4064
sctg_325	185270	6	4071
sctg_326	182276	6	4077
sctg_327	190945	6	4083
sctg_328	182243	6	4089
sctg_329	180184	5	4095
sctg_33	929110	26	4100
sctg_330	182173	5	4126
sctg_331	185965	5	4131
sctg_332	179690	6	4136
sctg_333	177276	6	4142
sctg_334	176980	6	4148
sctg_335	173615	5	4154
sctg_336	182521	6	4159
sctg_337	173380	6	4165
sctg_338	186656	5	4171
sctg_339	174390	5	4176
sctg_34	907134	28	4181
sctg_340	180186	5	4209
sctg_341	174808	6	4214
sctg_342	187010	5	4220
sctg_343	174410	6	4225
sctg_344	168673	6	4231
sctg_345	186330	5	4237
sctg_346	177238	5	4242
sctg_347	166548	6	4247
sctg_348	173412	6	4253
sctg_349	191559	5	4259
sctg_35	899547	28	4264
sctg_350	171387	6	4292
sctg_351	179708	5	4298
sctg_352	161801	5	4303
sctg_353	176139	5	4308
sctg_354	177908	5	4313
sctg_355	167448	5	4318
sctg_356	171946	5	4323
sctg_357	166872	5	4328
sctg_358	162236	5	4333
sctg_359	162983	6	4338
sctg_36	912087	26	4344
sctg_360	159802	5	4370
sctg_361	161346	5	4375
sctg_362	160844	5	4380
sctg_363	159186	5	4385
sctg_364	168671	4	4390
sctg_365	161410	5	4394
sctg_366	159075	5	4399
sctg_367	159297	5	4404
sctg_368	155157	5	4409
sctg_369	153782	6	4414
sctg_37	908089	26	4420
sctg_370	156160	5	4446
sctg_371	156054	5	4451
sctg_372	157547	5	4456
sctg_373	150307	5	4461
sctg_374	153132	5	4466
sctg_375	153327	5	4471
sctg_376	155251	4	4476
sctg_377	145458	5	4480
sctg_378	150402	5	4485
sctg_379	144905	5	4490
sctg_38	904685	27	4495
sctg_380	143268	4	4522
sctg_381	144213	4	4526
sctg_382	140729	5	4530
sctg_383	145517	5	4535
sctg_384	141870	5	4540
sctg_385	143105	4	4545
sctg_386	144486	4	4549
sctg_387	140791	5	4553
sctg_388	142620	4	4558
sctg_389	141986	4	4562
sctg_39	891579	27	4566
sctg_390	141245	5	4593
sctg_391	136178	5	4598
sctg_392	135993	4	4603
sctg_393	126236	4	4607
sctg_394	131013	5	4611
sctg_395	137042	4	4616
sctg_396	129118	4	4620
sctg_398	133856	4	4624
sctg_399	130132	4	4628
sctg_4	1667773	50	4632
sctg_40	880874	27	4682
sctg_400	126492	4	4709
sctg_401	128133	4	4713
sctg_402	130599	4	4717
sctg_403	123845	4	4721
sctg_404	121052	4	4725
sctg_405	127190	4	4729
sctg_406	123651	4	4733
sctg_407	120306	4	4737
sctg_408	121197	4	4741
sctg_409	124964	4	4745
sctg_41	892610	26	4749
sctg_410	122199	4	4775
sctg_411	118254	4	4779
sctg_412	115110	4	4783
sctg_413	117111	4	4787
sctg_414	116523	4	4791
sctg_415	109603	4	4795
sctg_416	115059	4	4799
sctg_417	111451	4	4803
sctg_418	120216	4	4807
sctg_419	111904	4	4811
sctg_42	866109	26	4815
sctg_420	110665	4	4841
sctg_421	109109	3	4845
sctg_422	115125	4	4848
sctg_423	103715	4	4852
sctg_424	105883	4	4856
sctg_425	109994	4	4860
sctg_426	104510	4	4864
sctg_427	114725	3	4868
sctg_428	100991	3	4871
sctg_429	101912	4	4874
sctg_43	857596	25	4878
sctg_430	101059	3	4903
sctg_431	97116	4	4906
sctg_432	101588	3	4910
sctg_433	104593	3	4913
sctg_434	98862	3	4916
sctg_435	103980	3	4919
sctg_436	99304	3	4922
sctg_437	101602	3	4925
sctg_438	99637	3	4928
sctg_439	98750	3	4931
sctg_44	843311	24	4934
sctg_440	99883	3	4958
sctg_441	103104	3	4961
sctg_442	96744	3	4964
sctg_443	102816	3	4967
sctg_444	97518	3	4970
sctg_445	94858	4	4973
sctg_446	97693	3	4977
sctg_447	93235	3	4980
sctg_448	93912	3	4983
sctg_449	93975	3	4986
sctg_45	817014	24	4989
sctg_450	92860	3	5013
